DOL ,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,CAFV,Electric Range,Base MSRP,Legislative District,Electric Utility,2020 Census Tract,Longitude,latitude
142954584,King,Bellevue,WA,98004,2018,BMW,X5,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,13,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901,-122.201905,47.61385
186942710,King,Seattle,WA,98144,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010002,-122.30823,47.581975
476517576,King,Sammamish,WA,98074,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217,-122.0313266,47.6285782
148203744,King,Seattle,WA,98116,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009600,-122.38816,47.56567
103614843,Island,Clinton,WA,98236,2020,JAGUAR,I-PACE,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,234,0,10,PUGET SOUND ENERGY INC,53029972100,-122.359364,47.9796552
262417830,Clark,Vancouver,WA,98686,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,238,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040812,-122.6483953,45.7010427
205806611,King,Seattle,WA,98102,2021,POLESTAR,PS2,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,233,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007501,-122.322345,47.63983
474854922,King,Sammamish,WA,98074,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,25,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217,-122.0313266,47.6285782
224616017,King,Issaquah,WA,98029,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220,-121.999595,47.547635
197521124,Snohomish,Snohomish,WA,98290,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,39,PUGET SOUND ENERGY INC,53061052302,-122.091505,47.915555
232626551,King,Kent,WA,98031,2023,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403,-122.2012521,47.3931814
223917844,King,Bellevue,WA,98004,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,6,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024002,-122.201905,47.61385
475125563,Pierce,Gig Harbor,WA,98332,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,17,52900,26,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072509,-122.589645,47.342345
349550050,King,Kirkland,WA,98034,2018,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,151,0,1,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203,-122.209285,47.71124
106046657,King,Seattle,WA,98105,2020,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,322,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004202,-122.319115,47.66132
175464054,King,Bellevue,WA,98006,2017,TESLA,MODEL S,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,210,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905,-122.16937,47.571015
229887045,King,Issaquah,WA,98027,2023,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103,-122.03644,47.53374
156686106,Yakima,Yakima,WA,98908,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,14,PACIFICORP,53077000903,-120.6027202,46.5965625
132562468,King,Kirkland,WA,98033,2020,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,266,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,-122.20264,47.6785
476939186,King,Seattle,WA,98125,2017,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,107,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601,-122.296385,47.71558
185054901,King,Bellevue,WA,98008,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000,-122.11832,47.6245
115345814,King,Seattle,WA,98109,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,25,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800,-122.34848,47.632405
227111181,King,Redmond,WA,98052,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802,-122.12302,47.67668
195634337,King,Seattle,WA,98122,2019,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,220,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800,-122.30839,47.610365
208185022,King,Bellevue,WA,98006,2014,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,15,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001,-122.16937,47.571015
110547125,King,Redmond,WA,98052,2020,TESLA,MODEL Y,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,291,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606,-122.12302,47.67668
201647197,King,Bellevue,WA,98007,2014,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023603,-122.147385,47.599975
175496534,King,Maple Valley,WA,98038,2013,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,75,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031604,-122.05191,47.357985
224655693,Clark,Ridgefield,WA,98642,2011,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,73,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040403,-122.743485,45.81886
101901929,King,Burien,WA,98168,2020,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,266,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027000,-122.28646,47.47613
195037895,King,Seattle,WA,98121,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007302,-122.344,47.615385
237955826,King,Kenmore,WA,98028,2023,MINI,HARDTOP,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,46,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102,-122.2504747,47.7617128
476750480,King,Newcastle,WA,98059,2019,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,220,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005,-122.15734,47.487175
2597437,Kitsap,Port Orchard,WA,98367,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,125,0,26,PUGET SOUND ENERGY INC,53035092801,-122.6851642,47.506453
140354812,King,Seattle,WA,98118,2021,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011001,-122.28339,47.549285
476792795,King,Tukwila,WA,98168,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,6,0,11,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027300,-122.28646,47.47613
218763660,King,Seattle,WA,98105,2022,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004401,-122.319115,47.66132
140760714,King,Kent,WA,98031,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029405,-122.2012521,47.3931814
161267900,Thurston,Rainier,WA,98576,2019,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,220,0,20,PUGET SOUND ENERGY INC,53067012530,-122.6898776,46.8908492
186158269,Clark,La Center,WA,98629,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040201,-122.6706246,45.8662548
193646064,King,Bellevue,WA,98005,2022,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,41,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604,-122.16085,47.624515
138950332,Snohomish,Brier,WA,98036,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,1,PUGET SOUND ENERGY INC,53061051913,-122.316675,47.819365
194987852,King,Kirkland,WA,98033,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604,-122.20264,47.6785
234976990,Snohomish,Snohomish,WA,98290,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,44,PUGET SOUND ENERGY INC,53061052607,-122.091505,47.915555
223966858,King,Seattle,WA,98109,2023,TESLA,MODEL X,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007002,-122.34848,47.632405
250816261,Jefferson,Port Townsend,WA,98368,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,238,0,24,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950603,-122.7644197,48.1195874
224348239,King,Seattle,WA,98125,2023,VOLVO,S60,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,41,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102,-122.296385,47.71558
237985751,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,32,0,11,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200,-122.29179,47.43473
138255015,King,Kent,WA,98031,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403,-122.2012521,47.3931814
221214920,King,Seattle,WA,98105,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005201,-122.319115,47.66132
239628301,King,Shoreline,WA,98133,2023,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020302,-122.34584,47.76726
219110412,King,Kirkland,WA,98034,2014,TESLA,MODEL S,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,208,69900,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006,-122.209285,47.71124
172915263,Kitsap,Seabeck,WA,98380,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,35,PUGET SOUND ENERGY INC,53035092000,-122.847462,47.63836
207544613,King,Seattle,WA,98109,2022,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006701,-122.34848,47.632405
177711803,King,Seattle,WA,98118,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011802,-122.28339,47.549285
321389694,Chelan,Wenatchee,WA,98801,2017,TESLA,MODEL X,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,200,0,12,PUD NO 1 OF CHELAN COUNTY,53007961301,-120.32009,47.42255
152618441,King,Seattle,WA,98107,2011,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,73,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800,-122.37815,47.66866
124639231,Clark,Vancouver,WA,98683,2019,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,150,0,18,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041328,-122.4853873,45.6083347
1846267,King,Issaquah,WA,98027,2020,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,322,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032104,-122.03644,47.53374
236290862,Yakima,Selah,WA,98942,2023,BMW,IX,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,15,PACIFICORP,53077003200,-120.54188,46.654175
141494804,Whatcom,Everson,WA,98247,2017,TESLA,MODEL X,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,200,0,42,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010702,-122.3570761,48.9102344
124633715,Thurston,Tumwater,WA,98501,2020,TESLA,MODEL Y,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,291,0,35,PUGET SOUND ENERGY INC,53067011720,-122.89692,47.043535
108952868,Kittitas,Ellensburg,WA,98926,2016,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,13,BONNEVILLE POWER ADMINISTRATION||CITY OF ELLENSBURG - (WA),53037975402,-120.54513,46.993465
104681111,Skagit,Anacortes,WA,98221,2019,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,150,0,40,PUGET SOUND ENERGY INC,53057940500,-122.615305,48.501275
227246729,Clark,Vancouver,WA,98686,2019,BMW,I3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,153,0,17,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040812,-122.6483953,45.7010427
228226988,King,Kent,WA,98031,2023,TESLA,MODEL 3,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,47,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403,-122.2012521,47.3931814
8319391,Island,Oak Harbor,WA,98277,2013,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,75,0,10,PUGET SOUND ENERGY INC,53029971000,-122.6788673,48.2897314
202796786,King,Seattle,WA,98112,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,-122.30764,47.62523
129387401,Whatcom,Bellingham,WA,98226,2015,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,40,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804,-122.454025,48.76809
170585117,Clark,Vancouver,WA,98664,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,42,0,49,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208,-122.589388,45.6228731
164522641,King,Kirkland,WA,98033,2012,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,73,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603,-122.20264,47.6785
170756722,Snohomish,Bothell,WA,98012,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,25,0,1,PUGET SOUND ENERGY INC,53061052009,-122.1873,47.820245
209995782,King,Tukwila,WA,98168,2022,FORD,TRANSIT,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,11,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027200,-122.28646,47.47613
101418411,Skagit,Anacortes,WA,98221,2015,BMW,I3,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,72,0,40,PUGET SOUND ENERGY INC,53057940600,-122.615305,48.501275
475176229,King,Seattle,WA,98125,2015,TESLA,MODEL S,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,208,0,46,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.296385,47.71558
194970191,King,Redmond,WA,98052,2022,TESLA,MODEL S,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,48,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802,-122.12302,47.67668
101546028,Kitsap,Bainbridge Island,WA,98110,2019,KIA,NIRO,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,239,0,23,PUGET SOUND ENERGY INC,53035091001,-122.5235781,47.6293323
109750693,Snohomish,Everett,WA,98201,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,35,0,38,PUGET SOUND ENERGY INC,53061040500,-122.20722,47.979935
219530503,King,Shoreline,WA,98133,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900,-122.34584,47.76726
192595714,Snohomish,Marysville,WA,98271,2021,VOLVO,S60,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,22,0,38,PUGET SOUND ENERGY INC,53061940001,-122.1713847,48.10433
181393719,King,Seattle,WA,98178,2013,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,75,0,37,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011901,-122.234385,47.494545
218529132,King,Seattle,WA,98121,2022,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,36,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007201,-122.344,47.615385
474013886,King,Issaquah,WA,98027,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,5,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006,-122.03644,47.53374
214306228,Pierce,Lakebay,WA,98349,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle   ,Not eligible due to low battery range,19,0,26,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072602,-122.7658848,47.2739449
224595087,Whatcom,Bellingham,WA,98225,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,40,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101,-122.486115,48.761615
209606260,King,Seattle,WA,98136,2022,RIVIAN,R1T,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010501,-122.388675,47.5415
219656657,Snohomish,Lynnwood,WA,98087,2022,RIVIAN,R1T,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,21,PUGET SOUND ENERGY INC,53061041816,-122.2559465,47.8656788
476015361,Thurston,Lacey,WA,98503,2018,TESLA,MODEL 3,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,215,0,22,PUGET SOUND ENERGY INC,53067011421,-122.8285,47.03646
197454442,King,Seattle,WA,98112,2021,TESLA,MODEL Y,Battery Electric Vehicle   ,Eligibility unknown as battery range has not been researched,0,0,43,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007600,-122.30764,47.62523
164891464,King,Normandy Park,WA,98166,2015,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,33,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028600,-122.34102,47.46593
152592968,Thurston,Olympia,WA,98501,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,42,0,22,PUGET SOUND ENERGY INC,53067010400,-122.89692,47.043535
237237927,King,Kirkland,WA,98033,2014,NISSAN,LEAF,Battery Electric Vehicle   ,Clean Alternative Fuel Vehicle Eligible,84,0,45,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006,-122.20264,47.6785
